unique_id,indicator_id,name,measure,measure_info,geotype_name,geo_join_id,geo_place_name,time_period,start_date,value,borough_code
168432,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Winter 2008-09,2008-12-01,11.23,Manhattan
213969,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Summer 2014,2014-06-01,8.03,Manhattan
214146,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Annual Average 2014,2013-12-01,8.39,Manhattan
334297,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Annual Average 2015,2015-01-01,7.76,Manhattan
411081,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Summer 2016,2016-05-31,7.66,Manhattan
547713,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Summer 2017,2017-06-01,8.25,Manhattan
547715,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Winter 2016-17,2016-12-01,7.4,Manhattan
411077,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2015-16,2015-12-01,8.12,Manhattan
411079,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2016,2015-12-31,7.45,Manhattan
168550,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Winter 2010-11,2010-12-01,11.6,Manhattan
169376,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Summer 2010,2010-06-01,11.37,Manhattan
170261,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Annual Average 2010,2009-12-01,8.94,Manhattan
170379,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Annual Average 2012,2011-12-01,8.32,Manhattan
411078,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2016,2016-05-31,8.03,Manhattan
547711,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2017,2017-01-01,7.25,Manhattan
169552,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2013,2013-06-01,10.09,Manhattan
170201,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2009,2008-12-01,10.34,Manhattan
170378,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2012,2011-12-01,8.92,Manhattan
334295,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2015,2015-06-01,9.16,Manhattan
170260,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2010,2009-12-01,9.72,Manhattan
170319,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2011,2010-12-01,10.08,Manhattan
213791,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2013-14,2013-12-01,11.62,Manhattan
214145,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2014,2013-12-01,8.88,Manhattan
168549,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2010-11,2010-12-01,12.51,Manhattan
334294,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2015,2015-01-01,8.42,Manhattan
606006,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2018,2018-06-01,8.18,Manhattan
606007,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2017-18,2017-12-01,8.32,Manhattan
168431,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2008-09,2008-12-01,12.75,Manhattan
168608,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2011-12,2011-12-01,9.17,Manhattan
169434,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2011,2011-06-01,11.35,Manhattan
169493,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2012,2012-06-01,10.22,Manhattan
170437,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2013,2012-12-01,8.55,Manhattan
213968,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2014,2014-06-01,8.61,Manhattan
334296,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2014-15,2014-12-01,8.68,Manhattan
547710,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2017,2017-06-01,8.76,Manhattan
547712,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2016-17,2016-12-01,7.64,Manhattan
606005,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2018,2018-01-01,6.95,Manhattan
411076,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2016,2015-12-31,6.65,Manhattan
547709,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2016-17,2016-12-01,7.31,Manhattan
168490,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2009-10,2009-12-01,10.2,Manhattan
168667,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2012-13,2012-12-01,10.19,Manhattan
169316,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2009,2009-06-01,10.78,Manhattan
169375,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2010,2010-06-01,11.73,Manhattan
334291,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2015,2015-01-01,7.62,Manhattan
334292,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2015,2015-06-01,8.69,Manhattan
547707,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2017,2017-06-01,8.14,Manhattan
168548,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2010-11,2010-12-01,11.46,Manhattan
169374,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2010,2010-06-01,11.32,Manhattan
411074,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2015-16,2015-12-01,6.89,Manhattan
411075,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2016,2016-05-31,7.65,Manhattan
547708,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2017,2017-01-01,6.79,Manhattan
606003,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2018,2018-06-01,7.83,Manhattan
168489,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2009-10,2009-12-01,8.85,Manhattan
169551,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2013,2013-06-01,9.63,Manhattan
170200,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2009,2008-12-01,9.43,Manhattan
606002,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2018,2018-01-01,6.53,Manhattan
606004,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2017-18,2017-12-01,7.82,Manhattan
168666,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2012-13,2012-12-01,9.67,Manhattan
169433,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2011,2011-06-01,11.02,Manhattan
170259,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2010,2009-12-01,8.76,Manhattan
334293,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2014-15,2014-12-01,8.04,Manhattan
170318,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2011,2010-12-01,9.37,Manhattan
170377,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2012,2011-12-01,8.24,Manhattan
170436,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2013,2012-12-01,8.04,Manhattan
213790,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2013-14,2013-12-01,11.03,Manhattan
213967,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2014,2014-06-01,7.9,Manhattan
214144,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2014,2013-12-01,8.32,Manhattan
547705,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2017,2017-01-01,7.29,Manhattan
605999,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2018,2018-01-01,7.06,Manhattan
168430,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2008-09,2008-12-01,10.81,Manhattan
168607,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2011-12,2011-12-01,7.86,Manhattan
169315,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2009,2009-06-01,10.36,Manhattan
169492,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2012,2012-06-01,9.86,Manhattan
606000,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2018,2018-06-01,8.22,Manhattan
606001,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2017-18,2017-12-01,8.48,Manhattan
168606,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2011-12,2011-12-01,9.23,Manhattan
213966,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2014,2014-06-01,8.63,Manhattan
214143,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2014,2013-12-01,8.89,Manhattan
334290,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2014-15,2014-12-01,8.73,Manhattan
168547,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2010-11,2010-12-01,12.59,Manhattan
168665,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2012-13,2012-12-01,10.14,Manhattan
169550,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2013,2013-06-01,10.02,Manhattan
170376,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2012,2011-12-01,8.91,Manhattan
213789,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2013-14,2013-12-01,11.71,Manhattan
411072,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2016,2016-05-31,8.1,Manhattan
169491,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2012,2012-06-01,10.2,Manhattan
170199,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2009,2008-12-01,10.3,Manhattan
170258,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2010,2009-12-01,9.64,Manhattan
334289,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2015,2015-06-01,9.19,Manhattan
411071,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2015-16,2015-12-01,8.22,Manhattan
547706,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2016-17,2016-12-01,7.63,Manhattan
170317,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2011,2010-12-01,10.1,Manhattan
170435,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2013,2012-12-01,8.5,Manhattan
334288,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2015,2015-01-01,8.49,Manhattan
411073,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2016,2015-12-31,7.49,Manhattan
547704,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2017,2017-06-01,8.84,Manhattan
169314,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2009,2009-06-01,10.78,Manhattan
605996,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2018,2018-01-01,6.72,Manhattan
605997,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2018,2018-06-01,7.93,Manhattan
168429,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2008-09,2008-12-01,12.64,Manhattan
168488,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2009-10,2009-12-01,10.09,Manhattan
169373,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2010,2010-06-01,11.74,Manhattan
169432,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2011,2011-06-01,11.34,Manhattan
170375,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2012,2011-12-01,8.56,Manhattan
334287,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2014-15,2014-12-01,8.37,Manhattan
411070,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2016,2015-12-31,7.03,Manhattan
547701,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2017,2017-06-01,8.44,Manhattan
547702,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2017,2017-01-01,7.0,Manhattan
547703,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2016-17,2016-12-01,7.4,Manhattan
170434,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2013,2012-12-01,8.23,Manhattan
334285,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2015,2015-01-01,8.02,Manhattan
411068,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2015-16,2015-12-01,7.54,Manhattan
168605,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2011-12,2011-12-01,8.55,Manhattan
168664,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2012-13,2012-12-01,9.86,Manhattan
170257,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2010,2009-12-01,9.18,Manhattan
169313,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2009,2009-06-01,10.54,Manhattan
334286,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2015,2015-06-01,8.89,Manhattan
411069,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2016,2016-05-31,7.85,Manhattan
169372,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2010,2010-06-01,11.5,Manhattan
169490,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2012,2012-06-01,9.99,Manhattan
170316,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2011,2010-12-01,9.72,Manhattan
213788,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2013-14,2013-12-01,11.38,Manhattan
213965,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2014,2014-06-01,8.22,Manhattan
214142,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2014,2013-12-01,8.57,Manhattan
605998,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2017-18,2017-12-01,8.11,Manhattan
168487,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2009-10,2009-12-01,9.49,Manhattan
168546,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2010-11,2010-12-01,12.03,Manhattan
547700,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2016-17,2016-12-01,7.53,Manhattan
605994,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2018,2018-06-01,7.89,Manhattan
168428,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2008-09,2008-12-01,11.71,Manhattan
169431,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2011,2011-06-01,11.14,Manhattan
169549,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2013,2013-06-01,9.77,Manhattan
170198,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2009,2008-12-01,9.84,Manhattan
169548,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2013,2013-06-01,9.91,Manhattan
170197,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2009,2008-12-01,10.18,Manhattan
170256,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2010,2009-12-01,9.41,Manhattan
213964,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2014,2014-06-01,8.51,Manhattan
214141,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2014,2013-12-01,8.83,Manhattan
411066,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2016,2016-05-31,8.15,Manhattan
168545,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2010-11,2010-12-01,12.46,Manhattan
169312,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2009,2009-06-01,10.77,Manhattan
170374,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2012,2011-12-01,8.81,Manhattan
213787,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2013-14,2013-12-01,11.78,Manhattan
