id,month_name,month,grade,enddate,pollster,samplesize,approve,influence,disapprove
2478,April,4,B,2021-04-05,Rasmussen Reports/Pulse Opinion Research,1500,47,0,51
2479,April,4,B,2021-04-04,Morning Consult,1989,59,0,37
2480,April,4,B+,2021-04-05,HarrisX,2732,61,0,39
2481,April,4,B+,2021-04-06,YouGov,1243,52,0,42
2482,April,4,B,2021-04-06,Rasmussen Reports/Pulse Opinion Research,1500,49,0,50
2483,April,4,B,2021-04-07,Rasmussen Reports/Pulse Opinion Research,1500,51,0,48
2484,April,4,B,2021-04-08,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2485,April,4,A/B,2021-04-11,The Winston Group,1000,54,0,35
2486,April,4,B,2021-04-11,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2487,April,4,B/C,2021-04-12,Navigator Research,1256,55,0,42
2488,April,4,A,2021-04-13,Marist College,1066,52,0,41
2489,April,4,B,2021-04-12,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2490,April,4,A-,2021-04-12,Quinnipiac University,1114,50,0,42
2491,April,4,A,2021-04-12,Monmouth University,743,53,0,43
2492,April,4,C/D,2021-04-13,McLaughlin & Associates,1000,57.5,0,40.5
2493,April,4,B,2021-04-12,Morning Consult,1992,59,0,37
2494,April,4,B+,2021-04-13,HarrisX,3766,61,0,39
2495,April,4,B-,2021-04-12,Civiqs,1541,48,0,47
2496,April,4,B,2021-04-13,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2497,April,4,B+,2021-04-13,YouGov,1263,51,0,43
2498,April,4,B,2021-04-14,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2499,April,4,B,2021-04-15,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2500,April,4,B,2021-04-18,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2501,April,4,B-,2021-04-18,Hart Research Associates,1200,57,0,43
2502,April,4,B,2021-04-19,Rasmussen Reports/Pulse Opinion Research,1500,50,0,49
2503,April,4,B-,2021-04-20,Change Research,1025,51,0,49
2504,April,4,B+,2021-04-19,HarrisX,2881,61,0,39
2505,April,4,B,2021-04-19,Morning Consult,1992,58,0,38
2506,April,4,B+,2021-04-20,Hart Research Associates/Public Opinion Strategies,790,51,0,43
2507,April,4,B+,2021-04-20,YouGov,1225,51,0,42
2508,April,4,C+,2021-04-20,American Research Group,988,59,0,35
2509,April,4,B,2021-04-20,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2510,April,4,A,2021-04-21,Beacon Research/Shaw & Company Research,1002,54,0,43
2511,April,4,A,2021-04-21,Marist College,1688,54,0,44
2512,April,4,B,2021-04-21,Rasmussen Reports/Pulse Opinion Research,1500,50,0,49
2513,April,4,B/C,2021-04-23,Echelon Insights,1043,54,0,43
2514,April,4,B,2021-04-22,Rasmussen Reports/Pulse Opinion Research,1500,52,0,46
2515,April,4,B,2021-04-25,Morning Consult,1986,57,0,37
2516,April,4,B,2021-04-25,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2517,April,4,B,2021-04-26,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2518,April,4,B/C,2021-04-26,Navigator Research,989,53,0,44
2519,April,4,C,2021-04-26,SSRS,,52,0,45
2520,April,4,B,2021-04-26,Morning Consult,1991,60,0,37
2521,April,4,B,2021-04-26,Morning Consult,14872,57,0,39
2522,April,4,B,2021-04-27,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2523,April,4,B+,2021-04-27,YouGov,1219,52,0,41
2524,April,4,B,2021-04-28,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2525,April,4,B+,2021-04-28,HarrisX,2819,60,0,40
2526,April,4,B,2021-04-29,Rasmussen Reports/Pulse Opinion Research,1500,47,0,51
2527,April,4,B+,2021-04-29,Harris Poll,932,59.5,0,39
2528,April,4,A+,2021-04-30,TIPP Insights,1057,55,0,35
2529,May,5,B,2021-05-02,Rasmussen Reports/Pulse Opinion Research,1500,48,0,49
2530,May,5,B,2021-05-03,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2531,May,5,B,2021-05-03,Morning Consult,1991,57,0,38
2532,May,5,B+,2021-05-04,YouGov,1187,49,0,46
2533,May,5,A-,2021-05-06,Trafalgar Group,1574,48.3,0,47.5
2534,May,5,B,2021-05-04,Rasmussen Reports/Pulse Opinion Research,1500,50,0,47
2535,May,5,B+,2021-05-04,HarrisX,939,60,0,40
2536,May,5,B,2021-05-05,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2537,May,5,B,2021-05-06,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2538,May,5,A,2021-05-07,Marist College,1075,53,0,42
2539,May,5,B,2021-05-09,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2540,May,5,B,2021-05-10,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2541,May,5,B/C,2021-05-10,Navigator Research,1000,55,0,41
2542,May,5,B,2021-05-09,Morning Consult,1994,56,0,40
2543,May,5,B/C,2021-05-09,Redfield & Wilton Strategies,1500,52,0,36
2544,May,5,B,2021-05-11,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2545,May,5,B+,2021-05-11,YouGov,1204,52,0,44
2546,May,5,B-,2021-05-11,Civiqs,1464,48,0,46
2547,May,5,B,2021-05-12,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2548,May,5,B,2021-05-13,Rasmussen Reports/Pulse Opinion Research,1500,49,0,50
2549,May,5,B,2021-05-16,Rasmussen Reports/Pulse Opinion Research,1500,51,0,48
2550,May,5,C/D,2021-05-18,McLaughlin & Associates,1000,56,0,43
2551,May,5,B,2021-05-17,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2552,May,5,B/C,2021-05-17,Echelon Insights,1132,56,0,42
2553,May,5,B,2021-05-17,Morning Consult,1992,54,0,42
2554,May,5,B+,2021-05-18,YouGov,1239,51,0,43
2555,May,5,B,2021-05-18,Rasmussen Reports/Pulse Opinion Research,1500,51,0,48
2556,May,5,B+,2021-05-19,HarrisX,1889,60,0,40
2557,May,5,B,2021-05-19,Rasmussen Reports/Pulse Opinion Research,1500,52,0,46
2558,May,5,C+,2021-05-20,American Research Group,987,57,0,37
2559,May,5,B,2021-05-20,Rasmussen Reports/Pulse Opinion Research,1500,52,0,46
2560,May,5,B,2021-05-20,Morning Consult,1994,59,0,38
2561,May,5,B/C,2021-05-20,John Zogby Strategies/EMI Research Solutions,1011,59,0,40
2562,May,5,B+,2021-05-20,Harris Poll,973,61.5,0,37
2563,May,5,A-,2021-05-24,Quinnipiac University,1174,49,0,42
2564,May,5,B,2021-05-23,Rasmussen Reports/Pulse Opinion Research,1500,54,0,43
2565,May,5,B,2021-05-24,Rasmussen Reports/Pulse Opinion Research,1500,54,0,44
2566,May,5,B/C,2021-05-24,Navigator Research,1204,53,0,44
2567,May,5,B,2021-05-24,Morning Consult,1993,55,0,41
2568,May,5,,2021-05-26,Cor Services,519,51,0,42
2569,May,5,A,2021-05-25,Beacon Research/Shaw & Company Research,1003,54,0,42
2570,May,5,B+,2021-05-25,YouGov,1248,52,0,42
2571,May,5,B,2021-05-25,Rasmussen Reports/Pulse Opinion Research,1500,55,0,43
2572,May,5,B,2021-05-26,Rasmussen Reports/Pulse Opinion Research,1500,53,0,45
2573,May,5,B,2021-05-27,Rasmussen Reports/Pulse Opinion Research,1500,55,0,43
2574,May,5,A+,2021-05-28,TIPP Insights,1006,59,0,32
2575,May,5,B-,2021-05-27,Zogby Analytics,868,60,0,37
2576,May,5,B,2021-05-30,Rasmussen Reports/Pulse Opinion Research,1500,53,0,45
2577,May,5,B,2021-05-31,Rasmussen Reports/Pulse Opinion Research,1500,53,0,45
2578,June,6,B+,2021-06-01,HarrisX,1893,61,0,39
2579,June,6,B+,2021-06-01,YouGov,1275,50,0,43
2580,June,6,B,2021-06-01,Rasmussen Reports/Pulse Opinion Research,1500,51,0,48
2581,June,6,B,2021-06-02,Rasmussen Reports/Pulse Opinion Research,1500,50,0,49
2582,June,6,B,2021-06-03,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2583,June,6,B,2021-06-06,Rasmussen Reports/Pulse Opinion Research,1500,48,0,49
2584,June,6,,2021-06-05,Cor Services,519,50,0,42
2585,June,6,B-,2021-06-05,RMG Research,1200,55,0,39
2586,June,6,,2021-06-07,The Bullfinch Group,1000,55,0,42
2587,June,6,B,2021-06-07,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2588,June,6,B,2021-06-07,Morning Consult,1990,52,0,43
2589,June,6,B,2021-06-08,Rasmussen Reports/Pulse Opinion Research,1500,51,0,48
2590,June,6,B+,2021-06-08,YouGov,1242,51,0,43
2591,June,6,B,2021-06-09,Rasmussen Reports/Pulse Opinion Research,1500,52,0,47
2592,June,6,A/B,2021-06-10,Lake Research Partners/The Tarrance Group,1000,52,0,45
2593,June,6,B+,2021-06-09,HarrisX,1885,61,0,39
2594,June,6,B,2021-06-10,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2595,June,6,A/B,2021-06-10,The Winston Group,1000,54,0,38
2596,June,6,B,2021-06-13,Rasmussen Reports/Pulse Opinion Research,1500,49,0,50
2597,June,6,B,2021-06-14,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2598,June,6,B,2021-06-13,Morning Consult,1994,53,0,44
2599,June,6,A,2021-06-14,Monmouth University,758,49,0,43
2600,June,6,B/C,2021-06-14,Navigator Research,1001,52,0,44
2601,June,6,,2021-06-15,Climate Nexus,1525,56,0,39
2602,June,6,B+,2021-06-15,YouGov,1305,48,0,45
2603,June,6,B+,2021-06-23,YouGov,1753,51,0,46.7
2604,June,6,B,2021-06-15,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2605,June,6,B,2021-06-16,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2606,June,6,B+,2021-06-17,Harris Poll,2006,59,0,34
2607,June,6,B,2021-06-17,Rasmussen Reports/Pulse Opinion Research,1500,51,0,48
2608,June,6,C/D,2021-06-20,McLaughlin & Associates,1000,55,0,44
2609,June,6,B,2021-06-20,Rasmussen Reports/Pulse Opinion Research,1500,52,0,46
2610,June,6,B,2021-06-21,Greenberg Research,2000,57,0,43
2611,June,6,B,2021-06-20,Morning Consult,1995,58,0,40
2612,June,6,C+,2021-06-20,American Research Group,990,52,0,43
2613,June,6,B,2021-06-21,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2614,June,6,B,2021-06-20,Morning Consult,2041,54,0,43
2615,June,6,B/C,2021-06-22,Echelon Insights,1001,55,0,42
2616,June,6,A,2021-06-22,Beacon Research/Shaw & Company Research,1001,56,0,43
2617,June,6,B,2021-06-22,Rasmussen Reports/Pulse Opinion Research,1500,52,0,46
2618,June,6,B+,2021-06-22,YouGov,1223,52,0,44
2619,June,6,B,2021-06-23,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2620,June,6,B,2021-06-24,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2621,June,6,B,2021-06-27,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2622,June,6,A,2021-06-29,Marist College,905,51,0,44
2623,June,6,B,2021-06-28,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2624,June,6,B/C,2021-06-28,Navigator Research,1000,54,0,43
2625,June,6,B,2021-06-28,Morning Consult,1989,54,0,43
2626,June,6,B+,2021-06-29,YouGov,1290,50,0,46
2627,June,6,B,2021-06-29,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2628,June,6,B,2021-06-30,Rasmussen Reports/Pulse Opinion Research,1500,48,0,49
2629,July,7,B,2021-07-01,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2630,June,6,B+,2021-06-30,HarrisX,950,60,0,40
2631,July,7,A+,2021-07-02,TIPP Insights,1145,54,0,38
2632,July,7,B,2021-07-06,Rasmussen Reports/Pulse Opinion Research,1500,49,0,50
2633,July,7,B,2021-07-07,Rasmussen Reports/Pulse Opinion Research,1500,49,0,50
2634,July,7,B+,2021-07-06,YouGov,1281,51,0,44
2635,July,7,B,2021-07-07,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2636,July,7,B-,2021-07-06,Zogby Analytics,681,60,0,39
2637,July,7,B,2021-07-10,Morning Consult,3995,53,0,45
2638,July,7,B,2021-07-11,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2639,July,7,B+,2021-07-09,HarrisX,938,59,0,41
2640,July,7,,2021-07-10,Cor Services,518,46,0,46
2641,July,7,B-,2021-07-10,RMG Research,1200,51,0,41
2642,July,7,B,2021-07-12,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2643,July,7,B,2021-07-12,Morning Consult,1996,52,0,45
2644,July,7,B+,2021-07-13,YouGov,1292,49,0,45
2645,July,7,B,2021-07-13,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2646,July,7,B,2021-07-14,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2647,July,7,B,2021-07-15,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2648,July,7,B,2021-07-18,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2649,July,7,B,2021-07-18,Morning Consult,1997,52,0,44
2650,July,7,B/C,2021-07-19,Navigator Research,1000,52,0,44
2651,July,7,B,2021-07-19,Rasmussen Reports/Pulse Opinion Research,1500,51,0,48
2652,July,7,B,2021-07-20,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2653,July,7,B+,2021-07-20,YouGov,1272,50,0,43
2654,July,7,C+,2021-07-20,American Research Group,991,54,0,43
2655,July,7,B,2021-07-21,Rasmussen Reports/Pulse Opinion Research,1500,51,0,48
2656,July,7,B,2021-07-22,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2657,July,7,B/C,2021-07-23,Echelon Insights,1143,55,0,43
2658,July,7,B+,2021-07-21,HarrisX,949,58,0,42
2659,July,7,B,2021-07-25,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2660,July,7,A,2021-07-26,Monmouth University,753,49,0,44
2661,July,7,B/C,2021-07-28,WPA Intelligence,1000,47,0,44
2662,July,7,B,2021-07-26,Rasmussen Reports/Pulse Opinion Research,1500,47,0,51
2663,July,7,B,2021-07-26,Morning Consult,1997,52,0,45
2664,July,7,A,2021-07-29,Marist College,943,50,0,45
2665,July,7,B+,2021-07-27,YouGov,1280,49,0,45
2666,July,7,B,2021-07-27,Rasmussen Reports/Pulse Opinion Research,1500,46,0,52
2667,July,7,B,2021-07-28,Rasmussen Reports/Pulse Opinion Research,1500,47,0,51
2668,July,7,B,2021-07-29,Rasmussen Reports/Pulse Opinion Research,1500,47,0,51
2669,July,7,B+,2021-07-29,Harris Poll,1788,52,0,43
2670,July,7,B,2021-07-29,Morning Consult,2000,51,0,47
2671,July,7,A+,2021-07-30,TIPP Insights,1026,57,0,34
2672,August,8,A-,2021-08-02,Quinnipiac University,1145,47,0,44
2673,July,7,,2021-07-31,Cor Services,515,43,0,51
2674,August,8,B,2021-08-01,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2675,August,8,B,2021-08-02,Rasmussen Reports/Pulse Opinion Research,1500,48,0,51
2676,August,8,B/C,2021-08-02,Navigator Research,1000,51,0,46
2677,August,8,B,2021-08-02,Morning Consult,1998,52,0,46
2678,August,8,C/D,2021-08-03,McLaughlin & Associates,1000,54,0,45
2679,August,8,B+,2021-08-03,YouGov,1233,49,0,44
2680,August,8,B,2021-08-03,Rasmussen Reports/Pulse Opinion Research,1500,48,0,51
2681,August,8,B/C,2021-08-03,Redfield & Wilton Strategies,1500,48,0,36
2682,August,8,B,2021-08-04,Rasmussen Reports/Pulse Opinion Research,1500,48,0,51
2683,August,8,B,2021-08-05,Rasmussen Reports/Pulse Opinion Research,1500,48,0,51
2684,August,8,B+,2021-08-05,HarrisX,1103,55,0,40
2685,August,8,B,2021-08-08,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2686,August,8,B+,2021-08-10,HarrisX,4918,54,0,40
2687,August,8,B,2021-08-09,Rasmussen Reports/Pulse Opinion Research,1500,48,0,51
2688,August,8,B,2021-08-09,Morning Consult,1996,51,0,46
2689,August,8,A,2021-08-10,Beacon Research/Shaw & Company Research,1002,53,0,46
2690,August,8,B+,2021-08-10,YouGov,1251,47,0,45
2691,August,8,B,2021-08-10,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2692,August,8,B,2021-08-11,Rasmussen Reports/Pulse Opinion Research,1500,47,0,52
2693,August,8,A-,2021-08-11,Trafalgar Group,1073,46.5,0,47.5
2694,August,8,B,2021-08-12,Rasmussen Reports/Pulse Opinion Research,1500,47,0,52
2695,August,8,B,2021-08-14,Morning Consult,15000,51,0,45
2696,August,8,B,2021-08-15,Rasmussen Reports/Pulse Opinion Research,1500,46,0,53
2697,August,8,B/C,2021-08-16,Navigator Research,1001,50,0,46
2698,August,8,B,2021-08-16,Rasmussen Reports/Pulse Opinion Research,1500,45,0,54
2699,August,8,B,2021-08-16,Morning Consult,1999,51,0,46
2700,August,8,B+,2021-08-18,Susquehanna Polling & Research,800,49,0,45
2701,August,8,B,2021-08-17,Rasmussen Reports/Pulse Opinion Research,1500,46,0,54
2702,August,8,B/C,2021-08-18,Echelon Insights,1016,52,0,46
2703,August,8,B+,2021-08-17,Hart Research Associates/Public Opinion Strategies,790,50,0,48
2704,August,8,B+,2021-08-17,YouGov,1250,47,0,47
2705,August,8,B,2021-08-18,Rasmussen Reports/Pulse Opinion Research,1500,46,0,53
2706,August,8,B,2021-08-19,Rasmussen Reports/Pulse Opinion Research,1500,46,0,53
2707,August,8,B,2021-08-19,Morning Consult,1999,50,0,47
2708,August,8,C+,2021-08-20,American Research Group,992,50,0,46
2709,August,8,B,2021-08-22,Rasmussen Reports/Pulse Opinion Research,1500,46,0,53
2710,August,8,B+,2021-08-22,HarrisX,2846,49,0,43
2711,August,8,,2021-08-24,Cor Services,618,40,0,50
2712,August,8,B,2021-08-23,Rasmussen Reports/Pulse Opinion Research,1500,44,0,55
2713,September,9,C,2021-09-07,SSRS,1838,50,0,50
2714,August,8,B+,2021-08-23,Suffolk University,1000,41.2,0,55.1
2715,August,8,B-,2021-08-22,RMG Research,1200,46,0,46
2716,August,8,B,2021-08-24,Morning Consult,1996,50,0,48
2717,August,8,B+,2021-08-24,YouGov,1242,48,0,46
2718,August,8,B,2021-08-24,Rasmussen Reports/Pulse Opinion Research,1500,44,0,55
2719,August,8,B,2021-08-25,Rasmussen Reports/Pulse Opinion Research,1500,44,0,55
2720,September,9,B,2021-09-02,Morning Consult,7988,49,0,48
2721,August,8,B,2021-08-26,Rasmussen Reports/Pulse Opinion Research,1500,45,0,53
2722,August,8,B,2021-08-29,Rasmussen Reports/Pulse Opinion Research,1500,45,0,54
2723,August,8,B,2021-08-29,Morning Consult,15623,48,0,49
2724,August,8,B,2021-08-30,Rasmussen Reports/Pulse Opinion Research,1500,44,0,54
2725,August,8,B/C,2021-08-30,Navigator Research,1002,47,0,50
2726,August,8,B,2021-08-30,Morning Consult,1997,47,0,49
2727,August,8,A,2021-08-31,Marist College,1145,43,0,51
2728,August,8,B,2021-08-31,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2729,August,8,B+,2021-08-31,YouGov,1262,47,0,46
2730,September,9,B,2021-09-01,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2731,September,9,A-,2021-09-01,Emerson College,1200,45.8,0,46.9
2732,September,9,B,2021-09-02,Rasmussen Reports/Pulse Opinion Research,1500,44,0,54
2733,September,9,B-,2021-09-02,Change Research,1775,46,0,54
2734,September,9,A+,2021-09-03,TIPP Insights,1044,47,0,45
2735,September,9,B,2021-09-05,Rasmussen Reports/Pulse Opinion Research,1500,46,0,52
2736,September,9,B,2021-09-06,Rasmussen Reports/Pulse Opinion Research,1500,47,0,52
2737,September,9,B-,2021-09-05,RMG Research,1200,42,0,52
2738,September,9,B,2021-09-06,Morning Consult,17494,47,0,49
2739,September,9,B/C,2021-09-05,Redfield & Wilton Strategies,1500,46,0,36
2740,September,9,A-,2021-09-08,Public Opinion Strategies,800,48,0,50
2741,September,9,B,2021-09-07,Rasmussen Reports/Pulse Opinion Research,1500,46,0,53
2742,September,9,B+,2021-09-07,YouGov,1264,43,0,52
2743,September,9,A/B,2021-09-08,The Winston Group,1000,46,0,44
2744,September,9,B,2021-09-08,Rasmussen Reports/Pulse Opinion Research,1500,46,0,52
2745,September,9,B,2021-09-08,Morning Consult,18732,47,0,49
2746,September,9,B,2021-09-09,Rasmussen Reports/Pulse Opinion Research,1500,46,0,52
2747,September,9,A-,2021-09-09,Trafalgar Group,1086,43.5,0,54.3
2748,September,9,B+,2021-09-09,HarrisX,1803,55,0,45
2749,September,9,B,2021-09-12,Rasmussen Reports/Pulse Opinion Research,1500,46,0,52
2750,September,9,B-,2021-09-11,RMG Research,1200,47,0,48
2751,September,9,B,2021-09-12,Morning Consult,16843,47,0,49
2752,September,9,A,2021-09-13,Monmouth University,747,47,0,46
2753,September,9,B+,2021-09-11,HarrisX,958,47,0,44
2754,September,9,B/C,2021-09-13,Navigator Research,995,49,0,49
2755,September,9,B,2021-09-13,Rasmussen Reports/Pulse Opinion Research,1500,45,0,53
2756,September,9,A-,2021-09-13,Quinnipiac University,1079,44,0,50
2757,September,9,C/D,2021-09-14,McLaughlin & Associates,1000,47,0,52
2758,September,9,B,2021-09-13,Morning Consult,1997,47,0,50
2759,September,9,B,2021-09-14,Rasmussen Reports/Pulse Opinion Research,1500,44,0,55
2760,September,9,B+,2021-09-14,YouGov,1252,46,0,49
2761,September,9,B,2021-09-15,Rasmussen Reports/Pulse Opinion Research,1500,44,0,55
2762,September,9,A,2021-09-15,Beacon Research/Shaw & Company Research,1002,50,0,49
2763,September,9,B,2021-09-16,Rasmussen Reports/Pulse Opinion Research,1500,43,0,55
2764,September,9,B+,2021-09-16,Harris Poll,1578,48,0,50
2765,September,9,B-,2021-09-18,RMG Research,1200,48,0,48
2766,September,9,B,2021-09-19,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2767,September,9,B,2021-09-20,Rasmussen Reports/Pulse Opinion Research,1500,44,0,56
2768,September,9,,2021-09-19,The Bullfinch Group,1000,49,0,47
2769,September,9,B,2021-09-20,Morning Consult,1998,47,0,50
2770,September,9,C+,2021-09-20,American Research Group,991,51,0,46
2771,September,9,B/C,2021-09-20,Redfield & Wilton Strategies,1500,45,0,34
2772,September,9,B,2021-09-21,Rasmussen Reports/Pulse Opinion Research,1500,45,0,55
2773,September,9,B+,2021-09-21,YouGov,1281,46,0,48
2774,September,9,B/C,2021-09-23,Echelon Insights,829,53,0,47
2775,September,9,B,2021-09-22,Rasmussen Reports/Pulse Opinion Research,1500,45,0,54
2776,September,9,B,2021-09-23,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2777,September,9,B-,2021-09-22,RMG Research,1200,47,0,47
2778,September,9,A,2021-09-26,Marist College,1029,46,0,46
2779,September,9,B,2021-09-26,Rasmussen Reports/Pulse Opinion Research,1500,40,0,58
2780,September,9,B/C,2021-09-27,Navigator Research,1000,46,0,51
2781,September,9,B,2021-09-27,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2782,September,9,B+,2021-09-25,HarrisX,935,47,0,42
2783,September,9,B-,2021-09-25,RMG Research,1200,45,0,48
2784,September,9,B,2021-09-27,Morning Consult,1999,47,0,50
2785,September,9,B,2021-09-28,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2786,September,9,B+,2021-09-28,YouGov,1246,43,0,51
2787,September,9,B+,2021-09-28,HarrisX,935,48,0,43
2788,September,9,B,2021-09-29,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2789,September,9,B,2021-09-30,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2790,October,10,B,2021-10-03,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2791,October,10,A-,2021-10-01,Public Policy Polling,758,46,0,47
2792,October,10,B,2021-10-04,Rasmussen Reports/Pulse Opinion Research,1500,43,0,55
2793,October,10,B,2021-10-04,Morning Consult,1998,45,0,52
2794,October,10,A-,2021-10-04,Quinnipiac University,1177,40,0,53
2795,October,10,B,2021-10-05,Rasmussen Reports/Pulse Opinion Research,1500,45,0,54
2796,October,10,B+,2021-10-05,YouGov,1261,44,0,49
2797,October,10,B/C,2021-10-05,Redfield & Wilton Strategies,1500,45,0,37
2798,October,10,,2021-10-06,Cor Services,516,39,0,53
2799,October,10,B,2021-10-06,Rasmussen Reports/Pulse Opinion Research,1500,43,0,55
2800,October,10,A-,2021-10-06,Trafalgar Group,1087,39.6,0,56
2801,October,10,B,2021-10-07,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2802,October,10,B,2021-10-10,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2803,October,10,B-,2021-10-09,RMG Research,1200,47,0,50
2804,October,10,B/C,2021-10-11,Navigator Research,1001,46,0,51
2805,October,10,C,2021-10-11,SSRS,,50,0,50
2806,October,10,B,2021-10-11,Rasmussen Reports/Pulse Opinion Research,1500,41,0,57
2807,October,10,B,2021-10-11,Morning Consult,1999,46,0,51
2808,October,10,B,2021-10-12,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2809,October,10,B+,2021-10-12,YouGov,1266,42,0,51
2810,October,10,B-,2021-10-13,RMG Research,1200,43,0,47
2811,October,10,B,2021-10-13,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2812,October,10,,2021-10-14,Cor Services,508,40,0,56
2813,October,10,B,2021-10-14,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2814,October,10,,2021-10-18,Climate Nexus,2678,46,0,50
2815,October,10,A+,2021-10-17,Selzer & Co.,735,40,0,51
2816,October,10,B,2021-10-17,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2817,October,10,B-,2021-10-16,RMG Research,1200,47,0,48
2818,October,10,B,2021-10-18,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2819,October,10,C/D,2021-10-18,McLaughlin & Associates,1000,45,0,54
2820,October,10,B,2021-10-18,Morning Consult,1998,45,0,52
2821,October,10,B/C,2021-10-17,Redfield & Wilton Strategies,1500,43,0,39
2822,October,10,A-,2021-10-18,Quinnipiac University,1168,40,0,51
2823,October,10,B/C,2021-10-19,Echelon Insights,915,48,0,51
2824,October,10,B,2021-10-19,Rasmussen Reports/Pulse Opinion Research,1500,41,0,58
2825,October,10,A,2021-10-19,Beacon Research/Shaw & Company Research,1003,46,0,53
2826,October,10,B+,2021-10-19,YouGov,1268,45,0,48
2827,October,10,C+,2021-10-20,American Research Group,992,47,0,48
2828,October,10,B-,2021-10-20,RMG Research,1200,47,0,47
2829,October,10,A/B,2021-10-21,Lake Research Partners/The Tarrance Group,1000,45.3,0,52.2
2830,October,10,B,2021-10-20,Rasmussen Reports/Pulse Opinion Research,1500,42,0,56
2831,October,10,B,2021-10-21,Rasmussen Reports/Pulse Opinion Research,1500,42,0,57
2832,October,10,A,2021-10-22,Marist College,1032,44,0,50
2833,October,10,A-,2021-10-21,Trafalgar Group,1083,39.2,0,58.4
2834,October,10,B+,2021-10-23,HarrisX,2727,42,0,47
2835,October,10,B,2021-10-24,Rasmussen Reports/Pulse Opinion Research,1500,43,0,56
2836,October,10,B-,2021-10-23,RMG Research,1200,43,0,53
2837,October,10,B,2021-10-25,Rasmussen Reports/Pulse Opinion Research,1500,41,0,57
2838,October,10,B/C,2021-10-26,Echelon Insights,1600,45,0,52
2839,October,10,B,2021-10-24,Morning Consult,1999,46,0,51
2840,October,10,B/C,2021-10-25,Navigator Research,1001,43,0,53
2841,October,10,B+,2021-10-26,YouGov,1261,45,0,49
